Teff,logg,Mbol,BC,U,B,V,R,I,J,H,Ks,Y,J,H,K,W1,W2,W3,W4,S3.6,S4.5,S5.8,S8.0,u,g,r,i,z,g,r,i,z,y,G2,G2_BP,G2_RP,G3,G3_BP,G3_RP,FUV,NUV,Age,logL,mass,spectral_type
36000.0,8.623,7.262,-3.691,9.523,10.736,10.952,11.09,11.24,11.608,11.729,11.826,11.51,11.586,11.7,11.803,11.888,11.93,11.996,12.025,11.897,11.927,11.953,11.977,10.361,10.707,11.175,11.527,11.854,10.753,11.176,11.536,11.805,12.003,10.918,10.701,11.174,10.929,10.781,11.201,9.372,9.779,25230000.0,-0.9847999999999999,1.0,DB
37000.0,8.622,7.14,-3.765,9.461,10.682,10.905,11.044,11.198,11.57,11.692,11.791,11.47,11.548,11.663,11.768,11.854,11.898,11.967,12.0,11.863,11.894,11.921,11.947,10.3,10.655,11.128,11.483,11.812,10.702,11.13,11.493,11.764,11.963,10.869,10.648,11.131,10.88,10.729,11.157,9.274,9.701,20580000.0,-0.9359999999999999,1.0,DB
38000.0,8.62,7.021,-3.837,9.4,10.628,10.858,10.999,11.156,11.532,11.656,11.756,11.431,11.51,11.626,11.733,11.821,11.865,11.938,11.974,11.83,11.862,11.89,11.917,10.239,10.603,11.083,11.44,11.771,10.652,11.085,11.45,11.722,11.922,10.821,10.597,11.087,10.831,10.678,11.114,9.177,9.624,16540000.0,-0.8884000000000001,1.0,DB
39000.0,8.619,6.905,-3.906,9.34,10.575,10.811,10.954,11.114,11.494,11.62,11.72,11.392,11.472,11.59,11.698,11.787,11.833,11.91,11.949,11.797,11.83,11.859,11.887,10.179,10.552,11.037,11.397,11.73,10.602,11.039,11.407,11.681,11.882,10.772,10.545,11.044,10.783,10.627,11.071,9.08,9.547,13130000.0,-0.8420000000000002,1.0,DB
40000.0,8.618,6.792,-3.972,9.28,10.522,10.764,10.909,11.071,11.456,11.583,11.685,11.352,11.434,11.553,11.663,11.754,11.801,11.881,11.922,11.764,11.797,11.828,11.857,10.119,10.501,10.991,11.354,11.689,10.552,10.994,11.364,11.639,11.842,10.724,10.494,11.001,10.734,10.576,11.028,8.981,9.471,10320000.0,-0.7968,1.0,DB
42500.0,8.615,6.52,-4.117,9.115,10.378,10.637,10.786,10.956,11.351,11.481,11.587,11.243,11.329,11.451,11.565,11.661,11.711,11.795,11.826,11.672,11.707,11.74,11.771,9.954,10.363,10.867,11.236,11.575,10.418,10.87,11.246,11.525,11.731,10.593,10.354,10.883,10.602,10.439,10.91,8.717,9.266,5757000.0,-0.688,1.0,DB
45000.0,8.612,6.265,-4.252,8.963,10.243,10.516,10.671,10.848,11.254,11.388,11.498,11.143,11.232,11.358,11.476,11.577,11.629,11.712,11.737,11.588,11.625,11.659,11.69,9.802,10.234,10.751,11.126,11.47,10.29,10.754,11.136,11.419,11.628,10.469,10.223,10.773,10.479,10.309,10.8,8.465,9.069,3629000.0,-0.586,1.0,DB
47500.0,8.609,6.023,-4.34,8.768,10.071,10.363,10.525,10.711,11.131,11.272,11.386,11.017,11.11,11.241,11.364,11.469,11.522,11.598,11.61,11.48,11.517,11.551,11.58,9.608,10.069,10.603,10.986,11.337,10.129,10.606,10.997,11.285,11.499,10.313,10.056,10.634,10.322,10.144,10.661,8.201,8.83,2581000.0,-0.48919999999999997,1.0,DB
50000.0,8.606,5.794,-4.367,8.517,9.844,10.16,10.318,10.509,10.941,11.078,11.192,10.829,10.919,11.048,11.17,11.268,11.316,11.377,11.388,11.279,11.312,11.34,11.363,9.357,9.851,10.396,10.782,11.137,9.918,10.4,10.792,11.084,11.305,10.1,9.834,10.432,10.108,9.925,10.459,7.988,8.593,1981000.0,-0.3975999999999999,1.0,DB
52500.0,8.604,5.576,-4.49,8.405,9.738,10.066,10.219,10.411,10.845,10.978,11.092,10.733,10.823,10.948,11.07,11.168,11.217,11.293,11.318,11.178,11.213,11.244,11.273,9.245,9.749,10.298,10.683,11.039,9.819,10.302,10.694,10.986,11.208,10.0,9.732,10.334,10.007,9.823,10.361,7.891,8.491,1593000.0,-0.3103999999999999,1.0,DB
55000.0,8.601,5.367,-4.651,8.348,9.685,10.018,10.17,10.364,10.8,10.933,11.048,10.687,10.778,10.903,11.026,11.125,11.176,11.255,11.283,11.136,11.172,11.204,11.234,9.188,9.697,10.249,10.635,10.992,9.769,10.253,10.646,10.939,11.162,9.949,9.68,10.286,9.957,9.771,10.313,7.831,8.434,1322000.0,-0.22680000000000006,1.0,DB
57500.0,8.599,5.168,-4.814,8.306,9.645,9.982,10.134,10.33,10.767,10.901,11.016,10.654,10.746,10.871,10.994,11.094,11.145,11.225,11.253,11.105,11.141,11.173,11.203,9.147,9.659,10.213,10.601,10.958,9.731,10.218,10.611,10.905,11.129,9.912,9.641,10.251,9.92,9.733,10.278,7.781,8.389,1120000.0,-0.14720000000000014,1.0,DB
60000.0,8.596,4.977,-4.974,8.27,9.612,9.951,10.104,10.301,10.739,10.873,10.988,10.625,10.718,10.843,10.966,11.065,11.117,11.197,11.225,11.076,11.113,11.145,11.176,9.111,9.626,10.182,10.571,10.929,9.699,10.187,10.582,10.876,11.1,9.88,9.608,10.221,9.888,9.7,10.248,7.735,8.35,963800.0,-0.0708000000000002,1.0,DB
65000.0,8.591,4.617,-5.275,8.203,9.548,9.892,10.045,10.245,10.684,10.818,10.933,10.57,10.663,10.789,10.912,11.011,11.062,11.143,11.169,11.022,11.058,11.091,11.121,9.044,9.564,10.123,10.514,10.874,9.637,10.128,10.525,10.82,11.045,9.82,9.546,10.164,9.827,9.638,10.191,7.646,8.274,739800.0,0.07319999999999993,1.0,DB
70000.0,8.586,4.282,-5.549,8.136,9.484,9.832,9.986,10.187,10.628,10.762,10.878,10.512,10.607,10.733,10.856,10.956,11.008,11.089,11.112,10.967,11.003,11.036,11.067,8.977,9.501,10.063,10.456,10.817,9.574,10.068,10.467,10.763,10.987,9.758,9.483,10.106,9.766,9.576,10.133,7.556,8.197,585800.0,0.2071999999999999,1.0,DB
75000.0,8.581,3.97,-5.797,8.066,9.416,9.768,9.923,10.126,10.569,10.704,10.819,10.452,10.548,10.674,10.798,10.898,10.951,11.032,11.051,10.91,10.947,10.98,11.011,8.908,9.434,10.0,10.395,10.756,9.508,10.005,10.406,10.702,10.927,9.693,9.416,10.044,9.701,9.509,10.071,7.462,8.116,472700.0,0.33199999999999985,1.0,DB
80000.0,8.576,3.677,-6.023,7.993,9.345,9.7,9.857,10.062,10.506,10.643,10.759,10.388,10.485,10.613,10.738,10.84,10.893,10.972,10.986,10.851,10.889,10.922,10.953,8.834,9.364,9.933,10.33,10.692,9.439,9.938,10.341,10.638,10.863,9.625,9.346,9.979,9.632,9.44,10.006,7.365,8.031,384500.0,0.44919999999999993,1.0,DB
85000.0,8.571,3.401,-6.229,7.917,9.272,9.63,9.788,9.996,10.443,10.581,10.699,10.324,10.422,10.551,10.677,10.781,10.834,10.91,10.916,10.792,10.83,10.863,10.893,8.758,9.292,9.864,10.263,10.627,9.367,9.869,10.274,10.573,10.798,9.554,9.274,9.911,9.562,9.368,9.939,7.265,7.943,314200.0,0.5596,1.0,DB
90000.0,8.566,3.14,-6.419,7.84,9.197,9.559,9.718,9.929,10.378,10.518,10.637,10.258,10.357,10.488,10.616,10.72,10.774,10.844,10.842,10.732,10.769,10.802,10.829,8.681,9.218,9.794,10.195,10.56,9.293,9.799,10.206,10.506,10.732,9.482,9.2,9.843,9.49,9.294,9.871,7.165,7.854,256800.0,0.6639999999999999,1.0,DB
100000.0,8.555,2.655,-6.759,7.683,9.046,9.413,9.577,9.792,10.248,10.39,10.51,10.125,10.227,10.36,10.489,10.592,10.642,10.696,10.678,10.603,10.638,10.667,10.688,8.525,9.069,9.651,10.057,10.425,9.144,9.657,10.068,10.37,10.597,9.336,9.051,9.704,9.343,9.145,9.732,6.963,7.674,169900.0,0.858,1.0,DB
110000.0,8.543,2.212,-7.048,7.518,8.886,9.26,9.427,9.646,10.104,10.247,10.365,9.98,10.084,10.217,10.343,10.44,10.483,10.517,10.481,10.45,10.48,10.503,10.517,8.36,8.911,9.5,9.91,10.28,8.988,9.506,9.921,10.225,10.452,9.182,8.893,9.557,9.189,8.988,9.585,6.756,7.488,106600.0,1.0352,1.0,DB
120000.0,8.532,1.805,-7.281,7.336,8.708,9.086,9.254,9.474,9.929,10.067,10.18,9.805,9.908,10.037,10.158,10.245,10.281,10.291,10.233,10.254,10.278,10.295,10.3,8.178,8.734,9.327,9.738,10.108,8.81,9.333,9.749,10.054,10.278,9.006,8.716,9.384,9.013,8.811,9.412,6.539,7.286,0.0,1.198,1.0,DB
130000.0,8.519,1.426,-7.483,7.158,8.53,8.909,9.077,9.296,9.743,9.877,9.985,9.621,9.722,9.847,9.962,10.042,10.071,10.06,9.992,10.049,10.068,10.08,10.078,8.0,8.557,9.15,9.56,9.928,8.633,9.156,9.572,9.874,10.096,8.829,8.538,9.205,8.836,8.634,9.233,6.339,7.096,0.0,1.3496,1.0,DB
140000.0,8.507,1.073,-7.681,7.004,8.377,8.755,8.922,9.139,9.582,9.714,9.818,9.461,9.561,9.684,9.796,9.87,9.893,9.869,9.802,9.876,9.891,9.898,9.891,7.847,8.402,8.995,9.405,9.77,8.478,9.001,9.416,9.717,9.937,8.674,8.384,9.049,8.681,8.48,9.077,6.173,6.936,0.0,1.4908,1.0,DB
150000.0,8.494,0.743,-7.88,6.873,8.245,8.623,8.789,9.005,9.445,9.574,9.677,9.325,9.423,9.545,9.654,9.724,9.743,9.714,9.653,9.73,9.742,9.746,9.736,7.716,8.271,8.862,9.271,9.635,8.346,8.868,9.282,9.582,9.802,8.542,8.252,8.915,8.549,8.348,8.943,6.035,6.801,0.0,1.6227999999999998,1.0,DB
1500.0,8.811,21.431,1.142,24.646,22.471,20.289,20.303,22.667,22.629,22.295,23.495,22.713,22.557,22.165,23.462,19.022,18.258,17.365,16.502,18.715,18.263,18.21,17.888,25.666,21.371,20.152,22.807,22.438,21.037,20.226,22.88,22.523,22.262,20.847,20.749,21.37,20.889,20.757,21.437,58.835,35.284,10450000000.0,-6.6524,1.1,DA
1750.0,8.811,20.761,1.024,23.967,21.925,19.737,19.567,21.41,21.617,21.5,22.566,21.69,21.539,21.378,22.53,18.612,17.923,17.109,16.328,18.33,17.928,17.864,17.569,24.955,20.85,19.436,21.588,21.374,20.516,19.506,21.649,21.406,21.329,20.158,20.127,20.369,20.194,20.134,20.429,57.19,34.33,10400000000.0,-6.384399999999999,1.1,DA
2000.0,8.811,20.181,0.833,23.362,21.489,19.348,18.995,20.184,20.577,20.702,21.648,20.644,20.498,20.587,21.607,18.199,17.588,16.84,16.139,17.944,17.593,17.522,17.245,24.335,20.457,18.913,20.421,20.317,20.132,18.966,20.465,20.308,20.389,19.59,19.676,19.482,19.62,19.681,19.53,55.373,33.329,10350000000.0,-6.1524,1.1,DA
2250.0,8.811,19.67,0.625,22.862,21.115,19.044,18.546,19.189,19.638,19.972,20.808,19.709,19.562,19.865,20.764,17.816,17.277,16.584,15.951,17.587,17.283,17.205,16.943,23.81,20.127,18.53,19.488,19.435,19.815,18.565,19.519,19.404,19.574,19.11,19.332,18.768,19.134,19.338,18.804,53.726,32.488,10300000000.0,-5.948,1.1,DA
2500.0,8.811,19.212,0.431,22.379,20.764,18.782,18.169,18.401,18.865,19.281,20.03,18.953,18.795,19.188,19.988,17.432,16.968,16.339,15.755,17.229,16.973,16.901,16.661,23.306,19.824,18.229,18.739,18.73,19.525,18.246,18.76,18.684,18.914,18.685,19.048,18.176,18.705,19.053,18.204,52.413,31.732,10230000000.0,-5.764799999999999,1.1,DA
2750.0,8.811,18.798,0.239,21.981,20.466,18.559,17.862,17.771,18.202,18.677,19.245,18.283,18.139,18.596,19.205,17.079,16.671,16.078,15.549,16.904,16.677,16.589,16.366,22.89,19.565,17.995,18.159,18.147,19.278,17.999,18.171,18.097,18.34,18.323,18.814,17.695,18.339,18.82,17.716,51.049,31.047,10150000000.0,-5.599199999999999,1.1,DA
3000.0,8.811,18.42,0.072,21.584,20.179,18.348,17.591,17.252,17.614,18.118,18.562,17.673,17.558,18.047,18.525,16.751,16.395,15.834,15.348,16.601,16.402,16.306,16.096,22.477,19.315,17.788,17.69,17.648,19.04,17.784,17.695,17.601,17.822,17.997,18.598,17.283,18.011,18.604,17.299,49.735,30.34,10050000000.0,-5.448,1.1,DA
3250.0,8.811,18.072,-0.065,21.172,19.878,18.137,17.353,16.844,17.077,17.584,17.934,17.115,17.029,17.521,17.9,16.437,16.13,15.592,15.147,16.311,16.138,16.034,15.834,22.055,19.056,17.597,17.327,17.236,18.795,17.589,17.325,17.201,17.366,17.71,18.386,16.944,17.724,18.393,16.956,48.368,29.626,9916000000.0,-5.3088,1.1,DA
3500.0,8.811,17.75,-0.176,20.749,19.569,17.926,17.143,16.536,16.571,17.047,17.333,16.602,16.529,16.991,17.302,16.119,15.859,15.342,14.937,16.015,15.868,15.759,15.566,21.625,18.792,17.414,17.048,16.908,18.546,17.404,17.043,16.89,16.973,17.461,18.175,16.669,17.477,18.182,16.68,46.848,28.872,9783000000.0,-5.18,1.1,DA
3750.0,8.811,17.451,-0.252,20.301,19.243,17.703,16.946,16.304,16.115,16.521,16.756,16.177,16.076,16.472,16.728,15.799,15.58,15.083,14.728,15.714,15.589,15.477,15.289,21.172,18.512,17.225,16.829,16.658,18.282,17.215,16.822,16.658,16.666,17.239,17.95,16.447,17.257,17.958,16.458,45.172,28.068,9665000000.0,-5.0604,1.1,DA
4000.0,8.811,17.17,-0.298,19.827,18.895,17.468,16.751,16.113,15.731,16.013,16.192,15.857,15.692,15.971,16.165,15.466,15.277,14.82,14.54,15.398,15.287,15.175,14.999,20.695,18.214,17.028,16.638,16.457,18.002,17.018,16.631,16.468,16.431,17.029,17.712,16.254,17.048,17.721,16.266,43.344,27.21,9537000000.0,-4.948,1.1,DA
4250.0,8.811,16.906,-0.314,19.314,18.523,17.22,16.553,15.937,15.435,15.548,15.66,15.626,15.393,15.513,15.634,15.133,14.963,14.577,14.402,15.078,14.973,14.865,14.713,20.177,17.898,16.821,16.457,16.282,17.705,16.812,16.45,16.297,16.243,16.819,17.457,16.073,16.839,17.467,16.085,41.408,26.292,9384000000.0,-4.8424,1.1,DA
4500.0,8.81,16.658,-0.304,18.767,18.135,16.962,16.346,15.763,15.22,15.151,15.203,15.447,15.177,15.122,15.176,14.826,14.675,14.399,14.316,14.783,14.683,14.589,14.477,19.624,17.567,16.603,16.273,16.116,17.395,16.595,16.267,16.131,16.078,16.602,17.187,15.891,16.622,17.198,15.904,37.73,25.311,9218000000.0,-4.7432,1.1,DA
4750.0,8.81,16.422,-0.272,18.205,17.739,16.695,16.13,15.585,15.055,14.848,14.84,15.288,15.013,14.826,14.811,14.571,14.447,14.284,14.25,14.539,14.454,14.385,14.321,19.056,17.228,16.375,16.084,15.95,17.076,16.369,16.079,15.962,15.918,16.375,16.904,15.705,16.395,16.917,15.719,33.986,24.285,9014000000.0,-4.6488,1.1,DA
5000.0,8.81,16.199,-0.224,17.652,17.346,16.423,15.909,15.404,14.911,14.641,14.583,15.136,14.87,14.622,14.553,14.386,14.297,14.204,14.19,14.364,14.302,14.259,14.223,18.496,16.888,16.142,15.89,15.782,16.756,16.136,15.886,15.791,15.759,16.141,16.614,15.515,16.161,16.629,15.529,30.685,23.319,8744000000.0,-4.5596000000000005,1.1,DA
5250.0,8.81,15.986,-0.175,17.139,16.978,16.161,15.694,15.229,14.78,14.494,14.417,14.991,14.739,14.476,14.386,14.264,14.201,14.141,14.135,14.249,14.204,14.175,14.153,17.978,16.565,15.916,15.703,15.621,16.45,15.911,15.699,15.626,15.607,15.913,16.333,15.331,15.932,16.35,15.346,29.314,22.376,8372000000.0,-4.4744,1.1,DA
5500.0,8.809,15.782,-0.132,16.663,16.636,15.915,15.49,15.062,14.657,14.377,14.302,14.853,14.617,14.36,14.271,14.176,14.128,14.087,14.084,14.164,14.13,14.11,14.094,17.497,16.264,15.702,15.524,15.467,16.164,15.698,15.521,15.469,15.462,15.694,16.066,15.155,15.714,16.085,15.171,28.314,21.593,7738000000.0,-4.392799999999999,1.1,DA
6000.0,8.807,15.4,-0.083,15.828,16.047,15.483,15.133,14.768,14.441,14.19,14.134,14.609,14.402,14.172,14.104,14.042,14.013,13.996,13.999,14.034,14.013,14.003,13.997,16.656,15.741,15.329,15.21,15.195,15.666,15.326,15.208,15.191,15.207,15.306,15.594,14.847,15.325,15.618,14.864,26.823,20.219,6148000000.0,-4.24,1.1,DA
6500.0,8.806,15.05,-0.083,15.153,15.579,15.133,14.842,14.528,14.264,14.042,14.008,14.411,14.227,14.023,13.979,13.941,13.926,13.928,13.928,13.936,13.926,13.924,13.924,15.98,15.321,15.025,14.954,14.973,15.265,15.023,14.954,14.965,14.998,14.986,15.205,14.596,15.004,15.235,14.613,25.469,18.918,5345000000.0,-4.1,1.1,DA
7000.0,8.805,14.726,-0.112,14.642,15.202,14.838,14.596,14.326,14.115,13.92,13.905,14.243,14.079,13.899,13.877,13.86,13.857,13.868,13.859,13.858,13.857,13.86,13.865,15.471,14.975,14.77,14.738,14.787,14.933,14.768,14.739,14.775,14.823,14.715,14.881,14.384,14.733,14.916,14.402,24.247,17.755,4771000000.0,-3.9704000000000006,1.1,DA
7500.0,8.804,14.424,-0.155,14.245,14.885,14.579,14.377,14.145,13.983,13.815,13.816,14.093,13.949,13.794,13.789,13.788,13.794,13.804,13.792,13.788,13.793,13.799,13.804,15.074,14.679,14.542,14.544,14.619,14.646,14.541,14.546,14.603,14.665,14.475,14.601,14.194,14.492,14.64,14.212,23.065,16.842,4278000000.0,-3.8495999999999997,1.1,DA
8000.0,8.804,14.142,-0.201,13.92,14.608,14.343,14.175,13.976,13.863,13.722,13.736,13.953,13.831,13.7,13.708,13.719,13.729,13.739,13.727,13.72,13.729,13.736,13.74,14.751,14.417,14.333,14.365,14.462,14.39,14.332,14.367,14.444,14.518,14.257,14.351,14.017,14.273,14.392,14.036,21.842,16.142,3843000000.0,-3.7367999999999997,1.1,DA
8500.0,8.803,13.877,-0.247,13.645,14.361,14.125,13.986,13.817,13.751,13.637,13.66,13.822,13.722,13.613,13.633,13.65,13.664,13.675,13.667,13.653,13.664,13.671,13.676,14.476,14.18,14.138,14.196,14.316,14.156,14.138,14.199,14.294,14.381,14.054,14.123,13.852,14.071,14.167,13.871,20.603,15.588,3457000000.0,-3.6308000000000007,1.1,DA
9000.0,8.802,13.627,-0.293,13.404,14.137,13.92,13.809,13.668,13.647,13.556,13.588,13.7,13.621,13.532,13.56,13.583,13.6,13.615,13.609,13.586,13.601,13.608,13.614,14.236,13.962,13.956,14.037,14.179,13.941,13.955,14.041,14.154,14.253,13.866,13.914,13.697,13.882,13.959,13.717,19.482,15.136,3115000000.0,-3.5308000000000006,1.1,DA
9500.0,8.802,13.391,-0.336,13.188,13.93,13.727,13.642,13.528,13.55,13.48,13.518,13.586,13.526,13.455,13.491,13.516,13.537,13.558,13.554,13.52,13.538,13.547,13.555,14.022,13.76,13.784,13.888,14.05,13.74,13.783,13.892,14.023,14.133,13.689,13.719,13.551,13.705,13.765,13.571,18.527,14.754,2802000000.0,-3.4364000000000003,1.1,DA
10000.0,8.801,13.166,-0.379,12.99,13.739,13.546,13.485,13.397,13.458,13.408,13.452,13.479,13.437,13.382,13.424,13.451,13.475,13.502,13.501,13.455,13.477,13.486,13.497,13.825,13.571,13.622,13.747,13.93,13.552,13.622,13.752,13.9,14.021,13.522,13.538,13.414,13.539,13.584,13.435,17.711,14.421,2524000000.0,-3.3464,1.1,DA
10500.0,8.8,12.953,-0.424,12.808,13.563,13.376,13.339,13.275,13.373,13.339,13.388,13.381,13.354,13.313,13.36,13.387,13.414,13.446,13.45,13.391,13.416,13.426,13.439,13.644,13.396,13.473,13.617,13.819,13.378,13.472,13.623,13.786,13.918,13.368,13.369,13.288,13.385,13.416,13.309,16.964,14.123,2271000000.0,-3.2611999999999997,1.1,DA
11000.0,8.8,12.749,-0.475,12.642,13.403,13.224,13.209,13.168,13.297,13.277,13.331,13.294,13.279,13.251,13.302,13.328,13.356,13.391,13.399,13.332,13.358,13.368,13.382,13.478,13.239,13.338,13.501,13.721,13.221,13.338,13.507,13.686,13.828,13.229,13.217,13.175,13.246,13.265,13.197,16.18,13.857,2044000000.0,-3.1796,1.1,DA
11500.0,8.799,12.554,-0.54,12.494,13.265,13.094,13.098,13.076,13.231,13.223,13.28,13.22,13.214,13.196,13.251,13.277,13.305,13.342,13.354,13.281,13.308,13.317,13.332,13.331,13.103,13.224,13.404,13.637,13.086,13.224,13.41,13.601,13.75,13.11,13.085,13.08,13.126,13.134,13.101,15.397,13.623,1839000000.0,-3.1016000000000004,1.1,DA
12000.0,8.798,12.367,-0.617,12.361,13.145,12.984,13.004,12.999,13.174,13.175,13.235,13.157,13.158,13.148,13.206,13.232,13.261,13.302,13.317,13.236,13.264,13.274,13.29,13.198,12.986,13.127,13.321,13.567,12.971,13.127,13.328,13.528,13.684,13.008,12.972,12.999,13.024,13.022,13.021,14.737,13.415,1652000000.0,-3.0268000000000006,1.1,DA
12500.0,8.797,12.188,-0.7,12.241,13.037,12.888,12.922,12.932,13.123,13.132,13.194,13.101,13.108,13.104,13.165,13.194,13.223,13.267,13.284,13.198,13.226,13.236,13.254,13.078,12.883,13.042,13.249,13.505,12.869,13.042,13.256,13.465,13.626,12.918,12.872,12.928,12.934,12.923,12.95,14.219,13.223,1485000000.0,-2.9552000000000005,1.1,DA
13000.0,8.796,12.015,-0.791,12.137,12.945,12.806,12.853,12.875,13.08,13.095,13.159,13.054,13.065,13.067,13.131,13.161,13.191,13.236,13.255,13.165,13.194,13.204,13.223,12.975,12.794,12.97,13.189,13.453,12.781,12.97,13.196,13.412,13.577,12.841,12.786,12.869,12.857,12.838,12.891,13.769,13.049,1328000000.0,-2.886,1.1,DA
13500.0,8.796,11.85,-0.891,12.052,12.87,12.741,12.797,12.83,13.045,13.065,13.131,13.015,13.03,13.037,13.102,13.133,13.163,13.21,13.229,13.137,13.166,13.177,13.196,12.89,12.722,12.912,13.141,13.411,12.71,12.912,13.148,13.37,13.537,12.779,12.717,12.821,12.795,12.769,12.843,13.361,12.898,1182000000.0,-2.82,1.1,DA
14000.0,8.795,11.69,-0.995,11.98,12.806,12.685,12.75,12.793,13.015,13.039,13.106,12.983,13.0,13.011,13.077,13.109,13.139,13.185,13.205,13.113,13.142,13.153,13.171,12.818,12.66,12.864,13.101,13.375,12.649,12.864,13.108,13.334,13.503,12.726,12.658,12.78,12.742,12.711,12.803,13.014,12.762,1051000000.0,-2.756,1.1,DA
14500.0,8.794,11.536,-1.099,11.913,12.746,12.634,12.707,12.758,12.987,13.014,13.082,12.953,12.972,12.986,13.054,13.087,13.117,13.162,13.183,13.091,13.12,13.13,13.148,12.752,12.603,12.819,13.064,13.343,12.594,12.819,13.072,13.301,13.472,12.677,12.603,12.743,12.694,12.657,12.766,12.721,12.638,931700000.0,-2.6944,1.1,DA
15000.0,8.793,11.387,-1.196,11.842,12.683,12.583,12.663,12.722,12.958,12.989,13.057,12.921,12.942,12.961,13.029,13.063,13.093,13.139,13.159,13.068,13.096,13.107,13.125,12.681,12.543,12.773,13.026,13.309,12.536,12.773,13.034,13.266,13.44,12.627,12.546,12.704,12.643,12.6,12.727,12.491,12.515,827000000.0,-2.6348000000000003,1.1,DA
15500.0,8.793,11.242,-1.286,11.765,12.617,12.528,12.615,12.682,12.926,12.961,13.031,12.887,12.91,12.933,13.003,13.038,13.068,13.114,13.135,13.043,13.071,13.082,13.1,12.605,12.481,12.724,12.984,13.272,12.475,12.724,12.992,13.229,13.404,12.573,12.486,12.663,12.589,12.541,12.686,12.303,12.393,734000000.0,-2.5768000000000004,1.1,DA
16000.0,8.792,11.103,-1.371,11.685,12.549,12.474,12.567,12.642,12.893,12.932,13.003,12.851,12.877,12.904,12.975,13.012,13.043,13.088,13.11,13.017,13.045,13.056,13.074,12.525,12.417,12.674,12.941,13.233,12.414,12.674,12.95,13.19,13.367,12.518,12.424,12.619,12.534,12.48,12.642,12.137,12.275,655700000.0,-2.5212,1.1,DA
16500.0,8.791,10.967,-1.453,11.604,12.482,12.421,12.518,12.6,12.859,12.902,12.975,12.814,12.843,12.874,12.947,12.986,13.016,13.063,13.085,12.991,13.018,13.03,13.048,12.444,12.355,12.624,12.898,13.194,12.353,12.624,12.906,13.15,13.329,12.464,12.363,12.575,12.479,12.42,12.599,11.985,12.162,595300000.0,-2.4668,1.1,DA
17000.0,8.791,10.836,-1.533,11.523,12.416,12.369,12.471,12.558,12.825,12.871,12.946,12.777,12.809,12.843,12.918,12.959,12.99,13.037,13.061,12.964,12.992,13.004,13.022,12.363,12.294,12.575,12.855,13.154,12.295,12.575,12.863,13.109,13.291,12.41,12.303,12.531,12.426,12.361,12.555,11.842,12.053,548200000.0,-2.4144,1.1,DA
20000.0,8.786,10.12,-1.968,11.073,12.059,12.088,12.205,12.319,12.622,12.688,12.771,12.559,12.606,12.659,12.745,12.797,12.833,12.891,12.924,12.804,12.834,12.85,12.872,11.913,11.964,12.303,12.609,12.923,11.978,12.304,12.618,12.876,13.066,12.113,11.974,12.28,12.128,12.038,12.305,11.115,11.476,348900000.0,-2.1279999999999997,1.1,DA
25000.0,8.78,9.135,-2.548,10.452,11.562,11.683,11.818,11.965,12.317,12.405,12.502,12.233,12.301,12.376,12.477,12.548,12.595,12.673,12.714,12.557,12.595,12.618,12.648,11.293,11.501,11.909,12.246,12.578,11.531,11.912,12.256,12.529,12.729,11.687,11.505,11.912,11.699,11.577,11.937,10.184,10.696,181000000.0,-1.734,1.1,DA
30000.0,8.773,8.326,-2.972,9.902,11.104,11.298,11.445,11.615,12.005,12.111,12.219,11.904,11.989,12.081,12.195,12.28,12.331,12.407,12.435,12.29,12.33,12.357,12.385,10.744,11.07,11.531,11.89,12.235,11.113,11.535,11.9,12.184,12.393,11.281,11.067,11.551,11.292,11.146,11.577,9.496,10.056,99630000.0,-1.4104000000000003,1.1,DA
35000.0,8.767,7.64,-3.361,9.505,10.757,11.001,11.151,11.332,11.738,11.853,11.96,11.63,11.721,11.823,11.937,12.023,12.067,12.117,12.112,12.033,12.065,12.087,12.107,10.347,10.74,11.234,11.605,11.954,10.792,11.238,11.615,11.903,12.115,10.967,10.733,11.261,10.977,10.816,11.288,9.049,9.622,54070000.0,-1.136,1.1,DA
40000.0,8.76,7.042,-3.763,9.26,10.536,10.806,10.958,11.145,11.559,11.677,11.783,11.447,11.54,11.647,11.76,11.845,11.886,11.926,11.909,11.854,11.882,11.904,11.92,10.102,10.528,11.039,11.417,11.769,10.585,11.044,11.427,11.717,11.93,10.763,10.519,11.071,10.772,10.604,11.098,8.761,9.352,26590000.0,-0.8968,1.1,DA
