Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,logR
0.011816,-0.1,6.25,12.323179245,2.6277871132,12.196,4.041,4.455,4.255,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-6.02e-20,0.0,0.718,0.27,0.002138,0.000581,0.005274,-1.0,0.01198,-5.333,-2.61,-2.756,-2.34,0.6346425214982383
0.011816,-0.1,6.25,13.890001297,2.628673315,13.717,4.198,4.4775,4.239,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-9.27e-20,0.0,0.718,0.27,0.002138,0.000581,0.005274,-1.0,0.01198,-5.725,-2.855,-3.011,-2.558,0.6681633829699506
0.011816,-0.1,6.25,14.4399681091,2.628932476,14.24,4.247,4.4843,4.234,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-5.19e-18,0.0,0.718,0.27,0.002141,0.0005811,0.005273,-1.0,0.01198,-5.847,-2.942,-3.099,-2.643,0.6787888083019855
0.011816,-0.1,6.25,15.4568214417,2.6293563843,15.206,4.332,4.4963,4.225,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-6.03e-15,0.0,0.718,0.27,0.002145,0.0005812,0.005273,-1.0,0.01198,-6.061,-3.095,-3.253,-2.793,0.6975413067269343
0.011816,-0.1,6.25,15.7940664291,2.6294829845,15.535,4.36,4.5001,4.222,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-13,0.0,0.718,0.27,0.002148,0.0005812,0.005273,-1.0,0.01198,-6.129,-3.144,-3.304,-2.842,0.7036894424470631
0.011816,-0.1,6.25,17.0236434937,2.6298966408,16.734,4.455,4.5132,4.211,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.39e-09,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-6.369,-3.316,-3.476,-3.012,0.7253336959764133
0.011816,-0.1,6.25,19.005645752,2.6304359436,18.699,4.596,4.5321,4.194,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.67e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-6.72,-3.559,-3.719,-3.257,0.7579430044573973
0.011816,-0.1,6.25,19.6898174286,2.6305932999,19.396,4.641,4.5381,4.189,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.07e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-6.834,-3.635,-3.796,-3.335,0.76838990137331
0.011816,-0.1,6.25,20.9876480103,2.6308596134,20.719,4.724,4.5489,4.178,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.05e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.04,-3.776,-3.937,-3.477,0.7882182088560622
0.011816,-0.1,6.25,22.9465637207,2.6311967373,22.641,4.831,4.5623,4.163,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.94e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.306,-3.982,-4.144,-3.678,0.8149816160070967
0.011816,-0.1,6.25,22.9696502686,2.6312003136,22.663,4.832,4.5624,4.163,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.97e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.309,-3.985,-4.146,-3.681,0.8151925130438464
0.011816,-0.1,6.25,23.2885932922,2.631248951,22.979,4.848,4.5644,4.161,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.34e-08,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.35,-4.016,-4.178,-3.712,0.8191993762208337
0.011816,-0.1,6.25,26.9126701355,2.6317098141,26.569,5.019,4.5848,4.135,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.776,-4.328,-4.499,-4.0,0.8637214180555246
0.011816,-0.1,6.25,26.9336547852,2.6317121983,26.592,5.019,4.5849,4.135,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.779,-4.33,-4.5,-4.001,0.8639093147035752
0.011816,-0.1,6.25,28.6789627075,2.6318864822,28.271,5.088,4.5924,4.123,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.52e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-7.95,-4.451,-4.62,-4.126,0.8832043989504632
0.011816,-0.1,6.25,30.8976573944,2.632076025,30.398,5.17,4.6011,4.108,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.14e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.154,-4.599,-4.768,-4.277,0.9064563189832946
0.011816,-0.1,6.25,31.7588386536,2.6321413517,31.23,5.199,4.6041,4.102,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.41e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.228,-4.653,-4.822,-4.331,0.9153198057666658
0.011816,-0.1,6.25,32.8796615601,2.6322205067,32.312,5.237,4.6079,4.094,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.8e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.321,-4.722,-4.89,-4.4,0.9267157337325325
0.011816,-0.1,6.25,35.6700592041,2.6323931217,34.952,5.32,4.6155,4.076,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.91e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.529,-4.882,-5.05,-4.56,0.9527698295023229
0.011816,-0.1,6.25,37.8346633911,2.6325070858,36.989,5.38,4.6207,4.061,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.97e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.68,-5.001,-5.169,-4.679,0.9725701087989578
0.011816,-0.1,6.25,38.7848434448,2.6325523853,37.876,5.404,4.6226,4.055,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.44e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.74,-5.05,-5.219,-4.728,0.9807158675915495
0.011816,-0.1,6.25,42.7896690369,2.6327185631,41.58,5.499,4.6296,4.028,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.78e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-8.977,-5.254,-5.422,-4.933,1.014476056149292
0.011816,-0.1,6.25,43.579044342,2.6327471733,42.3,5.516,4.6307,4.023,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.29e-07,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,-9.02,-5.292,-5.46,-4.97,1.0207039973390881
0.011816,-0.1,6.5,5.8992118835,2.617910862,5.899,3.01,4.2961,4.335,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.755,-0.894,-1.001,-0.691,0.43692301173614057
0.011816,-0.1,6.5,6.055893898,2.6184477806,6.055,3.05,4.3023,4.331,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.855,-0.957,-1.067,-0.751,0.444590887391102
0.011816,-0.1,6.5,6.2125759125,2.6189539433,6.212,3.088,4.308,4.327,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.951,-1.021,-1.132,-0.812,0.45214953717982725
0.011816,-0.1,6.5,6.3692584038,2.6194312572,6.368,3.125,4.3136,4.323,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-3.044,-1.082,-1.194,-0.869,0.4595353410163728
0.011816,-0.1,6.5,6.839304924,2.6207137108,6.831,3.23,4.3296,4.313,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-3.306,-1.253,-1.37,-1.032,0.47977595631896947
0.011816,-0.1,6.5,7.6227149963,2.6224527359,7.605,3.389,4.3538,4.298,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-3.701,-1.514,-1.637,-1.28,0.5105834228460753
0.011816,-0.1,6.75,4.3287110329,2.6099705696,4.325,2.536,4.2172,4.359,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-1.569,-0.17,-0.255,-0.012,0.35752686955198326
0.011816,-0.1,6.75,4.5250234604,2.6113135815,4.521,2.605,4.2283,4.353,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-1.744,-0.279,-0.367,-0.115,0.37015106716871393
0.011816,-0.1,6.75,4.7213363647,2.612528801,4.718,2.673,4.2393,4.349,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-1.911,-0.382,-0.473,-0.211,0.38141278192635497
0.011816,-0.1,6.75,4.9176487923,2.6136331558,4.915,2.736,4.2491,4.342,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.07,-0.483,-0.577,-0.306,0.3937955747356441
0.011816,-0.1,6.75,5.1139612198,2.6146404743,5.112,2.796,4.2583,4.335,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.221,-0.58,-0.677,-0.399,0.40582923622673855
0.011816,-0.1,6.75,5.2525753975,2.6152999401,5.252,2.838,4.2647,4.331,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.325,-0.646,-0.745,-0.461,0.41369617236028733
0.011816,-0.1,6.75,5.3102736473,2.6155626774,5.31,2.855,4.2674,4.33,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.367,-0.673,-0.772,-0.486,0.41658107419230117
0.011816,-0.1,6.75,5.5065865517,2.6164097786,5.506,2.911,4.2763,4.325,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.508,-0.762,-0.863,-0.57,0.42695191718022235
0.011816,-0.1,6.75,5.702899456,2.6171901226,5.703,2.965,4.2844,4.319,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-2.643,-0.849,-0.953,-0.653,0.4375854994441195
0.011816,-0.1,7.0,2.169271946,2.5750973225,2.168,1.406,4.0185,4.394,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7181,0.2699,0.002126,0.0005804,0.005272,-1.0,0.01198,1.256,1.564,1.547,1.599,0.19006345258474128
0.011816,-0.1,7.0,2.218350172,2.5767838955,2.217,1.444,4.0259,4.395,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7181,0.2699,0.002126,0.0005804,0.005272,-1.0,0.01198,1.159,1.503,1.482,1.545,0.19441666020881102
0.011816,-0.1,7.0,2.2674281597,2.5783867836,2.266,1.482,4.0329,4.395,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7181,0.2699,0.002126,0.0005804,0.005272,-1.0,0.01198,1.066,1.445,1.421,1.492,0.19916376641525618
0.011816,-0.1,7.0,2.3655848503,2.5813646317,2.364,1.553,4.0463,4.396,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7181,0.2699,0.002126,0.0005804,0.005272,-1.0,0.01198,0.887,1.333,1.303,1.391,0.20785754975617562
0.011816,-0.1,7.0,2.5618972778,2.5865404606,2.56,1.686,4.0706,4.394,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7181,0.27,0.002126,0.0005806,0.005274,-1.0,0.01198,0.555,1.125,1.086,1.2,0.22615379630749147
0.011816,-0.1,7.0,2.7582097054,2.5908782482,2.757,1.809,4.0924,4.391,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,0.248,0.935,0.888,1.022,0.24375219670445358
0.011816,-0.1,7.0,2.9545226097,2.5945601463,2.954,1.922,4.1121,4.386,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-0.036,0.757,0.704,0.857,0.261239059139532
0.011816,-0.1,7.0,3.1508350372,2.5977191925,3.149,2.028,4.1302,4.381,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-0.3,0.594,0.535,0.704,0.2776201439698386
0.011816,-0.1,7.0,3.3471479416,2.6004562378,3.345,2.127,4.1466,4.374,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-0.547,0.44,0.376,0.559,0.29423187470348783
0.011816,-0.1,7.0,3.5434603691,2.6028473377,3.54,2.219,4.162,4.368,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-0.779,0.297,0.229,0.424,0.3095354446644605
0.011816,-0.1,7.0,3.739773035,2.6049520969,3.737,2.307,4.1761,4.36,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-0.997,0.161,0.088,0.296,0.32529536257638536
0.011816,-0.1,7.0,3.936085701,2.6068172455,3.935,2.389,4.1895,4.354,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-1.202,0.033,-0.044,0.176,0.3395061819991083
0.011816,-0.1,7.0,4.1323976517,2.6084799767,4.13,2.467,4.2021,4.347,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.718,0.27,0.002127,0.0005807,0.005274,-1.0,0.01198,-1.398,-0.088,-0.168,0.062,0.35350883947976697
0.011816,-0.1,7.5,1.6302806139,2.5486388206,1.63,0.902,3.9145,4.358,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.91e-14,0.0,0.7185,0.2696,0.002124,0.0005799,0.005267,-1.0,0.01197,2.516,2.462,2.534,2.327,0.14612761585354575
0.011816,-0.1,7.5,1.6791851521,2.5518541336,1.678,0.957,3.9264,4.364,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-8.17e-24,0.0,0.7185,0.2696,0.002124,0.0005798,0.005267,-1.0,0.01197,2.378,2.345,2.4,2.239,0.14942979189790745
0.011816,-0.1,7.5,1.728089571,2.5548610687,1.727,1.009,3.9377,4.369,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7185,0.2695,0.002123,0.0005798,0.005266,-1.0,0.01197,2.247,2.238,2.28,2.158,0.15317998243529618
0.011816,-0.1,7.5,1.7769939899,2.5576784611,1.776,1.06,3.9484,4.373,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7185,0.2695,0.002123,0.0005798,0.005266,-1.0,0.01196,2.12,2.14,2.171,2.082,0.15725529437285773
0.011816,-0.1,7.5,1.8258986473,2.560323,1.825,1.108,3.9584,4.377,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2695,0.002123,0.0005797,0.005266,-1.0,0.01197,2.0,2.051,2.073,2.011,0.1611652480478136
0.011816,-0.1,7.5,1.874802947,2.5628094673,1.874,1.155,3.968,4.379,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2695,0.002123,0.0005797,0.005265,-1.0,0.01196,1.882,1.968,1.981,1.943,0.1659186069274467
0.011816,-0.1,7.5,1.9238812923,2.5651590824,1.923,1.201,3.9772,4.382,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2694,0.002123,0.0005797,0.005265,-1.0,0.01195,1.767,1.89,1.896,1.878,0.17002345577080685
0.011816,-0.1,7.5,1.97295928,2.5673749447,1.973,1.245,3.986,4.384,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2694,0.002123,0.0005797,0.005265,-1.0,0.01198,1.657,1.816,1.816,1.816,0.1745973562776621
0.011816,-0.1,7.5,2.0220375061,2.5694675446,2.022,1.288,3.9942,4.385,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2694,0.002123,0.0005796,0.005265,-1.0,0.01197,1.55,1.745,1.741,1.755,0.17942438927905796
0.011816,-0.1,7.5,2.0711154938,2.5714464188,2.07,1.329,4.0021,4.385,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2694,0.002122,0.0005796,0.005264,-1.0,0.01194,1.446,1.677,1.668,1.696,0.18451898638002565
0.011816,-0.1,7.5,2.1201939583,2.5733203888,2.119,1.37,4.0099,4.386,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7186,0.2694,0.002122,0.0005796,0.005264,-1.0,0.01198,1.345,1.613,1.599,1.64,0.18909929200696396
0.011816,-0.1,8.0,0.0900000036,1.0816895962,0.09,-2.737,3.4133,4.735,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.33e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.613,13.606,16.404,12.133,-0.6713449316287711
0.011816,-0.1,8.0,0.0942627788,1.1213117838,0.094,-2.702,3.418,4.739,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.51e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.526,13.497,16.266,12.029,-0.6639022595485838
0.011816,-0.1,8.0,0.1000000015,1.1711064577,0.1,-2.655,3.4247,4.744,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.78e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.408,13.298,15.956,11.849,-0.6529661863484332
0.011816,-0.1,8.0,0.1072462797,1.2289354801,0.107,-2.606,3.4307,4.75,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.06e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.286,13.09,15.632,11.661,-0.6412742975058284
0.011816,-0.1,8.0,0.1185563132,1.3097256422,0.119,-2.533,3.4401,4.757,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.52e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.103,12.788,15.181,11.388,-0.6216927056521678
0.011816,-0.1,8.0,0.1200000048,1.3193155527,0.12,-2.524,3.4413,4.758,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.59e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,11.08,12.751,15.124,11.354,-0.6203755633246208
0.011816,-0.1,8.0,0.1326210499,1.397231102,0.133,-2.455,3.4495,4.766,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.07e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.908,12.478,14.723,11.106,-0.6020403658648904
0.011816,-0.1,8.0,0.1400000006,1.4384527206,0.14,-2.416,3.454,4.768,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.39e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.81,12.325,14.495,10.968,-0.5919021685093141
0.011816,-0.1,8.0,0.1599999964,1.5372931957,0.16,-2.324,3.4649,4.777,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.17e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.579,11.967,13.968,10.646,-0.5674061950204711
0.011816,-0.1,8.0,0.1660766006,1.5641850233,0.166,-2.299,3.4676,4.779,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.4e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.516,11.875,13.837,10.562,-0.5604121423284057
0.011816,-0.1,8.0,0.200000003,1.6938791275,0.2,-2.171,3.4812,4.787,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.75e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.198,11.41,13.183,10.143,-0.5239511885164426
0.011816,-0.1,8.0,0.2081590593,1.7208470106,0.208,-2.145,3.4839,4.789,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.06e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,10.132,11.315,13.051,10.058,-0.5164345188670524
0.011816,-0.1,8.0,0.25,1.8403258324,0.25,-2.021,3.4961,4.793,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.72e-16,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,9.822,10.886,12.471,9.671,-0.47849618201241456
0.011816,-0.1,8.0,0.3000000119,1.9529139996,0.3,-1.896,3.5074,4.793,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.18e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,9.511,10.479,11.948,9.299,-0.4389055589886022
0.011816,-0.1,8.0,0.3500000238,2.0434176922,0.35,-1.778,3.5179,4.784,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,9.216,10.102,11.475,8.954,-0.4009321641732954
0.011816,-0.1,8.0,0.4000000358,2.1185026169,0.4,-1.659,3.5287,4.766,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.82e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.918,9.726,11.009,8.61,-0.3629361906844521
0.011816,-0.1,8.0,0.4212356806,2.1467905045,0.421,-1.603,3.5342,4.754,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.05e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.777,9.548,10.79,8.449,-0.3458251384305989
0.011816,-0.1,8.0,0.4500000179,2.1822810173,0.45,-1.529,3.5415,4.738,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.39e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.592,9.316,10.507,8.238,-0.32335992946076164
0.011816,-0.1,8.0,0.483378768,2.2199401855,0.483,-1.426,3.5542,4.717,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.98e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.335,8.981,10.09,7.939,-0.29749262097267704
0.011816,-0.1,8.0,0.5,2.2374541759,0.5,-1.374,3.5606,4.706,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.34e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.206,8.813,9.882,7.79,-0.28448118418042406
0.011816,-0.1,8.0,0.5037530661,2.2412900925,0.504,-1.36,3.5627,4.703,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.44e-15,0.0,0.718,0.27,0.002155,0.0005814,0.005273,-1.0,0.01198,8.17,8.764,9.82,7.747,-0.2812509181256709
0.011816,-0.1,8.0,0.5500000119,2.2836582661,0.55,-1.195,3.5875,4.675,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.98e-15,0.0,0.7181,0.2699,0.002155,0.0005812,0.005271,-1.0,0.01198,7.757,8.211,9.132,7.264,-0.24828484160131128
0.011816,-0.1,8.0,0.5979192257,2.3197054863,0.598,-1.035,3.6187,4.676,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.93e-15,0.0,0.7181,0.2699,0.002154,0.0005811,0.005271,-1.0,0.01198,7.357,7.667,8.453,6.801,-0.230615594354228
0.011816,-0.1,8.0,0.6000000238,2.3211214542,0.6,-1.03,3.6197,4.677,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7e-15,0.0,0.7181,0.2699,0.002154,0.0005811,0.005271,-1.0,0.01198,7.345,7.651,8.432,6.786,-0.23039056115661133
0.011816,-0.1,8.0,0.6140027642,2.3303637505,0.614,-0.998,3.6272,4.685,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.39e-15,0.0,0.7181,0.2699,0.002154,0.0005811,0.00527,-1.0,0.01198,7.265,7.536,8.285,6.692,-0.22938200077784923
0.011816,-0.1,8.0,0.6333850622,2.3423845768,0.633,-0.969,3.6327,4.691,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.72e-15,0.0,0.7182,0.2699,0.002154,0.0005811,0.00527,-1.0,0.01198,7.192,7.438,8.163,6.609,-0.22576433133975568
0.011816,-0.1,8.0,0.6499999762,2.3520355225,0.65,-0.933,3.6384,4.69,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.28e-15,0.0,0.7182,0.2699,0.002154,0.000581,0.00527,-1.0,0.01197,7.103,7.323,8.023,6.511,-0.21950950802700575
0.011816,-0.1,8.0,0.6684644222,2.3621160984,0.669,-0.893,3.6451,4.689,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.94e-15,0.0,0.7182,0.2698,0.002154,0.000581,0.005269,-1.0,0.01196,7.003,7.192,7.864,6.4,-0.21275312746452177
